step,episode,ep_reward,ep_steps,success,p_hidden_mean,collision_rate,oob_rate,critic_loss,actor_loss,coverage_loss,alpha,rew_env,rew_coverage,rew_exploration
2764,868,-3.0000,1,0,0.9354,1.000,0.000,0.0000,0.0000,0.0668,0.2000,-3.0000,0.3792,0.0000
2765,869,-3.0000,1,0,0.9300,1.000,0.000,0.0000,0.0000,0.0726,0.2000,-3.0000,0.3283,0.0000
2767,870,-5.0000,2,0,0.8725,0.500,0.500,0.0000,0.0000,0.1374,0.2000,-5.0000,0.3704,0.0000
2768,871,-3.0000,1,0,0.9336,1.000,0.000,0.0000,0.0000,0.0687,0.2000,-3.0000,0.3653,0.0000
2773,872,-11.0000,5,0,0.8716,0.400,0.600,0.0000,0.0000,0.1377,0.2000,-11.0000,0.3969,0.0000
2781,873,-17.0000,8,0,0.8645,0.250,0.750,0.0000,0.0000,1.0135,0.2000,-17.0000,0.3190,0.0000
2786,874,-11.0000,5,0,0.8834,0.800,0.200,0.0000,0.0000,0.5326,0.2000,-11.0000,0.5221,0.0000
2788,875,-1.9145,2,0,0.8730,0.500,0.000,0.0000,0.0000,0.1379,0.2000,-2.5098,0.4710,0.0349
2790,876,-5.0000,2,0,0.8997,0.500,0.500,0.0000,0.0000,0.1061,0.2000,-5.0000,0.4618,0.0000
2792,877,-5.0000,2,0,0.9012,0.500,0.500,0.0000,0.0000,0.1040,0.2000,-5.0000,0.0525,0.0000
2802,878,-20.0000,10,0,0.8361,0.500,0.500,0.0000,0.0000,0.4928,0.2000,-20.0000,0.3614,0.0000
2807,879,-11.0000,5,0,0.8645,0.400,0.600,0.0000,0.0000,2.0403,0.2000,-11.0000,0.5428,0.0000
2809,880,-5.0000,2,0,0.8976,0.500,0.500,0.0000,0.0000,0.1082,0.2000,-5.0000,0.3006,0.0000
2810,881,-3.0000,1,0,0.9150,1.000,0.000,0.0000,0.0000,0.0888,0.2000,-3.0000,0.2240,0.0000
2816,882,-13.0000,6,0,0.8434,0.333,0.667,0.0000,0.0000,0.1718,0.2000,-13.0000,0.6741,0.0000
2817,883,-3.0000,1,0,0.8925,1.000,0.000,0.0000,0.0000,0.1137,0.2000,-3.0000,0.3750,0.0000
2818,884,-3.0000,1,0,0.9073,1.000,0.000,0.0000,0.0000,0.0972,0.2000,-3.0000,0.5414,0.0000
2825,885,-15.0000,7,0,0.8062,0.286,0.714,0.0000,0.0000,1.1658,0.2000,-15.0000,0.3786,0.0000
2826,886,-3.0000,1,0,0.9050,1.000,0.000,0.0000,0.0000,0.0998,0.2000,-3.0000,0.5436,0.0000
2832,887,-13.0000,6,0,0.7995,0.667,0.333,0.0000,0.0000,0.2258,0.2000,-13.0000,0.8356,0.0000
2833,888,-3.0000,1,0,0.8856,1.000,0.000,0.0000,0.0000,0.1215,0.2000,-3.0000,0.4604,0.0000
2838,889,-11.0000,5,0,0.7863,0.600,0.400,0.0000,0.0000,0.2419,0.2000,-11.0000,0.7880,0.0000
2839,890,-3.0000,1,0,0.8867,1.000,0.000,0.0000,0.0000,0.1202,0.2000,-3.0000,0.7159,0.0000
2849,891,-20.0000,10,0,0.7637,0.500,0.500,0.0000,0.0000,0.4656,0.2000,-20.0000,0.8922,0.0000
2853,892,-9.0000,4,0,0.8753,0.250,0.750,0.0000,0.0000,0.1335,0.2000,-9.0000,0.2954,0.0000
2863,893,-20.0000,10,0,0.7803,0.400,0.600,0.0000,0.0000,0.6493,0.2000,-20.0000,0.7667,0.0000
2864,894,-3.0000,1,0,0.8646,1.000,0.000,0.0000,0.0000,0.1455,0.2000,-3.0000,0.2842,0.0000
2866,895,-5.0000,2,0,0.8245,0.500,0.500,0.0000,0.0000,0.1960,0.2000,-5.0000,0.5818,0.0000
2868,896,-5.0000,2,0,0.8232,1.000,0.000,0.0000,0.0000,0.1956,0.2000,-5.0000,0.4373,0.0000
2878,897,-20.0000,10,0,0.7620,0.500,0.500,0.0000,0.0000,0.2736,0.2000,-20.0000,0.6805,0.0000
2879,898,-3.0000,1,0,0.8676,1.000,0.000,0.0000,0.0000,0.1421,0.2000,-3.0000,0.3726,0.0000
2889,899,-20.0000,10,0,0.7758,0.600,0.400,0.0000,0.0000,0.9404,0.2000,-20.0000,0.4704,0.0000
2892,900,-7.0000,3,0,0.8188,1.000,0.000,0.0000,0.0000,0.2024,0.2000,-7.0000,0.3872,0.0000
2894,901,-5.0000,2,0,0.8568,1.000,0.000,0.0000,0.0000,0.1558,0.2000,-5.0000,0.3933,0.0000
2896,902,-5.0000,2,0,0.8601,1.000,0.000,0.0000,0.0000,0.1525,0.2000,-5.0000,0.7212,0.0000
2897,903,-3.0000,1,0,0.9110,1.000,0.000,0.0000,0.0000,0.0932,0.2000,-3.0000,0.6880,0.0000
2900,904,-7.0000,3,0,0.8475,0.333,0.667,0.0000,0.0000,0.6555,0.2000,-7.0000,0.2730,0.0000
2901,905,-3.0000,1,0,0.8587,1.000,0.000,0.0000,0.0000,0.1524,0.2000,-3.0000,0.3290,0.0000
2911,906,-20.0000,10,0,0.7720,0.200,0.800,0.0000,0.0000,0.6996,0.2000,-20.0000,0.8541,0.0000
2915,907,-9.0000,4,0,0.7968,0.250,0.750,0.0000,0.0000,0.2298,0.2000,-9.0000,0.3424,0.0000
2917,908,-5.0000,2,0,0.8194,1.000,0.000,0.0000,0.0000,0.2049,0.2000,-5.0000,1.0077,0.0000
2919,909,-5.0000,2,0,0.8164,0.500,0.500,0.0000,0.0000,0.2050,0.2000,-5.0000,0.5435,0.0000
2922,910,-7.0000,3,0,0.8032,0.667,0.333,0.0000,0.0000,0.2225,0.2000,-7.0000,0.5187,0.0000
2923,911,-3.0000,1,0,0.8894,1.000,0.000,0.0000,0.0000,0.1172,0.2000,-3.0000,0.5485,0.0000
2924,912,-3.0000,1,0,0.8880,1.000,0.000,0.0000,0.0000,0.1188,0.2000,-3.0000,0.6103,0.0000
2925,913,-3.0000,1,0,0.8974,1.000,0.000,0.0000,0.0000,0.1082,0.2000,-3.0000,0.2372,0.0000
2926,914,-3.0000,1,0,0.8937,1.000,0.000,0.0000,0.0000,0.1124,0.2000,-3.0000,0.4642,0.0000
2929,915,-7.0000,3,0,0.7849,0.667,0.333,0.0000,0.0000,0.2445,0.2000,-7.0000,0.5122,0.0000
2931,916,-1.6588,2,0,0.8276,0.500,0.000,0.0000,0.0000,0.1927,0.2000,-2.4061,0.7103,0.0519
2932,917,-3.0000,1,0,0.9128,1.000,0.000,0.0000,0.0000,0.0912,0.2000,-3.0000,0.6128,0.0000
2933,918,-3.0000,1,0,0.9095,1.000,0.000,0.0000,0.0000,0.0948,0.2000,-3.0000,0.7651,0.0000
2934,919,-3.0000,1,0,0.8785,1.000,0.000,0.0000,0.0000,0.1295,0.2000,-3.0000,0.6160,0.0000
2935,920,-3.0000,1,0,0.9015,1.000,0.000,0.0000,0.0000,0.1037,0.2000,-3.0000,0.4989,0.0000
2936,921,-3.0000,1,0,0.9026,1.000,0.000,0.0000,0.0000,0.1025,0.2000,-3.0000,0.7065,0.0000
2937,922,-3.0000,1,0,0.8489,1.000,0.000,0.0000,0.0000,0.1638,0.2000,-3.0000,0.3858,0.0000
2947,923,-20.0000,10,0,0.7733,0.800,0.200,0.0000,0.0000,0.2586,0.2000,-20.0000,0.7560,0.0000
2949,924,-5.0000,2,0,0.8510,0.500,0.500,0.0000,0.0000,0.1643,0.2000,-5.0000,0.4903,0.0000
2950,925,-3.0000,1,0,0.9129,1.000,0.000,0.0000,0.0000,0.0911,0.2000,-3.0000,0.5163,0.0000
2956,926,-13.0000,6,0,0.8199,0.833,0.167,0.0000,0.0000,0.1997,0.2000,-13.0000,0.7028,0.0000
2958,927,-5.0000,2,0,0.8760,0.500,0.500,0.0000,0.0000,0.1338,0.2000,-5.0000,0.6089,0.0000
2959,928,-3.0000,1,0,0.9166,1.000,0.000,0.0000,0.0000,0.0871,0.2000,-3.0000,0.5320,0.0000
2960,929,-3.0000,1,0,0.9158,1.000,0.000,0.0000,0.0000,0.0880,0.2000,-3.0000,0.1309,0.0000
2961,930,-3.0000,1,0,0.9289,1.000,0.000,0.0000,0.0000,0.0737,0.2000,-3.0000,0.3032,0.0000
2964,931,-7.0000,3,0,0.8730,0.667,0.333,0.0000,0.0000,0.1367,0.2000,-7.0000,0.3954,0.0000
2967,932,-7.0000,3,0,0.8501,0.667,0.333,0.0000,0.0000,1.9825,0.2000,-7.0000,0.2857,0.0000
2969,933,-5.0000,2,0,0.8831,1.000,0.000,0.0000,0.0000,0.1260,0.2000,-5.0000,0.4600,0.0000
2971,934,-5.0000,2,0,0.8947,0.500,0.500,0.0000,0.0000,0.1113,0.2000,-5.0000,0.2266,0.0000
2972,935,-3.0000,1,0,0.9235,1.000,0.000,0.0000,0.0000,0.0795,0.2000,-3.0000,0.3149,0.0000
2973,936,-3.0000,1,0,0.9296,1.000,0.000,0.0000,0.0000,0.0730,0.2000,-3.0000,0.2204,0.0000
2976,937,-7.0000,3,0,0.8745,0.667,0.333,0.0000,0.0000,0.1348,0.2000,-7.0000,0.2862,0.0000
2982,938,-13.0000,6,0,0.8589,0.667,0.333,0.0000,0.0000,0.1527,0.2000,-13.0000,0.5446,0.0000
2983,939,-3.0000,1,0,0.9176,1.000,0.000,0.0000,0.0000,0.0860,0.2000,-3.0000,0.4613,0.0000
2984,940,-3.0000,1,0,0.9227,1.000,0.000,0.0000,0.0000,0.0805,0.2000,-3.0000,0.3312,0.0000
2985,941,-3.0000,1,0,0.9275,1.000,0.000,0.0000,0.0000,0.0752,0.2000,-3.0000,0.2279,0.0000
2986,942,-3.0000,1,0,0.9349,1.000,0.000,0.0000,0.0000,0.0673,0.2000,-3.0000,0.4422,0.0000
2989,943,-7.0000,3,0,0.8776,1.000,0.000,0.0000,0.0000,0.1315,0.2000,-7.0000,0.4238,0.0000
2991,944,-5.0000,2,0,0.8997,0.500,0.500,0.0000,0.0000,0.1064,0.2000,-5.0000,0.3553,0.0000
2993,945,-5.0000,2,0,0.8838,0.500,0.500,0.0000,0.0000,0.1248,0.2000,-5.0000,0.5083,0.0000
2994,946,-3.0000,1,0,0.9272,1.000,0.000,0.0000,0.0000,0.0756,0.2000,-3.0000,0.2484,0.0000
2996,947,-5.0000,2,0,0.8810,0.500,0.500,0.0000,0.0000,0.1286,0.2000,-5.0000,0.5656,0.0000
2997,948,-3.0000,1,0,0.9122,1.000,0.000,0.0000,0.0000,0.0919,0.2000,-3.0000,0.3298,0.0000
2998,949,-3.0000,1,0,0.9183,1.000,0.000,0.0000,0.0000,0.0852,0.2000,-3.0000,0.3060,0.0000
3000,950,-5.0000,2,0,0.9054,0.500,0.500,0.0000,0.0000,0.0997,0.2000,-5.0000,0.3219,0.0000
3003,951,-7.0000,3,0,0.8942,0.333,0.667,0.0000,0.0000,0.1125,0.2000,-7.0000,0.2948,0.0000
3011,952,-17.0000,8,0,0.8623,0.375,0.625,0.0000,0.0000,0.1485,0.2000,-17.0000,0.3683,0.0000
3020,953,-19.0000,9,0,0.8856,0.667,0.333,0.0000,0.0000,0.5313,0.2000,-19.0000,0.5296,0.0000
3022,954,-5.0000,2,0,0.9223,0.500,0.500,0.0000,0.0000,0.0813,0.2000,-5.0000,0.3917,0.0000
3023,955,-3.0000,1,0,0.9434,1.000,0.000,0.0000,0.0000,0.0582,0.2000,-3.0000,0.3379,0.0000
3024,956,-3.0000,1,0,0.9257,1.000,0.000,0.0000,0.0000,0.0773,0.2000,-3.0000,0.3386,0.0000
3025,957,-3.0000,1,0,0.9362,1.000,0.000,0.0000,0.0000,0.0659,0.2000,-3.0000,0.1835,0.0000
3026,958,-3.0000,1,0,0.9513,1.000,0.000,0.0000,0.0000,0.0500,0.2000,-3.0000,0.4217,0.0000
3032,959,-13.0000,6,0,0.8947,0.500,0.500,0.0000,0.0000,0.1114,0.2000,-13.0000,0.3239,0.0000
3034,960,-5.0000,2,0,0.9167,0.500,0.500,0.0000,0.0000,0.0873,0.2000,-5.0000,0.2925,0.0000
3035,961,-3.0000,1,0,0.9458,1.000,0.000,0.0000,0.0000,0.0558,0.2000,-3.0000,0.2528,0.0000
3039,962,-9.0000,4,0,0.8961,0.750,0.250,0.0000,0.0000,1.1053,0.2000,-9.0000,0.2970,0.0000
3040,963,-3.0000,1,0,0.9256,1.000,0.000,0.0000,0.0000,2.5979,0.2000,-3.0000,0.2923,0.0000
3041,964,-3.0000,1,0,0.9490,1.000,0.000,0.0000,0.0000,0.0523,0.2000,-3.0000,0.3312,0.0000
3044,965,-7.0000,3,0,0.8991,0.667,0.333,0.0000,0.0000,0.1069,0.2000,-7.0000,0.3114,0.0000
3045,966,-3.0000,1,0,0.9436,1.000,0.000,0.0000,0.0000,0.0580,0.2000,-3.0000,0.3450,0.0000
3055,967,-20.0000,10,0,0.8571,0.200,0.800,0.0000,0.0000,2.0024,0.2000,-20.0000,0.5026,0.0000
3057,968,-5.0000,2,0,0.8983,0.500,0.500,0.0000,0.0000,1.0444,0.2000,-5.0000,0.4264,0.0000
3058,969,-3.0000,1,0,0.9109,1.000,0.000,0.0000,0.0000,0.0934,0.2000,-3.0000,0.4682,0.0000
3068,970,-20.0000,10,0,0.7749,0.400,0.600,0.0000,0.0000,0.2577,0.2000,-20.0000,0.7703,0.0000
3075,971,-15.0000,7,0,0.7795,0.286,0.714,0.0000,0.0000,0.2528,0.2000,-15.0000,0.9617,0.0000
3081,972,-13.0000,6,0,0.7842,0.500,0.500,0.0000,0.0000,0.2446,0.2000,-13.0000,0.6669,0.0000
3082,973,-3.0000,1,0,0.9192,1.000,0.000,0.0000,0.0000,0.0843,0.2000,-3.0000,0.3899,0.0000
3083,974,-3.0000,1,0,0.8814,1.000,0.000,0.0000,0.0000,0.1262,0.2000,-3.0000,0.1538,0.0000
3084,975,-3.0000,1,0,0.8810,1.000,0.000,0.0000,0.0000,0.1267,0.2000,-3.0000,0.5078,0.0000
3088,976,-9.0000,4,0,0.8641,0.750,0.250,0.0000,0.0000,0.1467,0.2000,-9.0000,0.3493,0.0000
3093,977,-11.0000,5,0,0.8082,0.600,0.400,0.0000,0.0000,0.2139,0.2000,-11.0000,0.6318,0.0000
3103,978,-20.0000,10,0,0.8219,0.600,0.400,0.0000,0.0000,0.4518,0.2000,-20.0000,0.6499,0.0000
3107,979,-6.2994,4,0,0.9121,0.250,0.500,0.0000,0.0000,0.0922,0.2000,-6.4034,0.2227,0.0347
3109,980,-5.0000,2,0,0.8871,0.500,0.500,0.0000,0.0000,0.1207,0.2000,-5.0000,0.3855,0.0000
3115,981,-13.0000,6,0,0.8448,0.500,0.500,0.0000,0.0000,0.6871,0.2000,-13.0000,0.6772,0.0000
3118,982,-7.0000,3,0,0.8900,0.667,0.333,0.0000,0.0000,1.4113,0.2000,-7.0000,0.2014,0.0000
3122,983,-9.0000,4,0,0.8570,0.250,0.750,0.0000,0.0000,0.1555,0.2000,-9.0000,0.3250,0.0000
3132,984,-20.0000,10,0,0.8156,0.500,0.500,0.0000,0.0000,0.3441,0.2000,-20.0000,0.5421,0.0000
3133,985,-3.0000,1,0,0.9167,1.000,0.000,0.0000,0.0000,0.0869,0.2000,-3.0000,0.2252,0.0000
3140,986,-15.0000,7,0,0.8247,0.429,0.571,0.0000,0.0000,0.1942,0.2000,-15.0000,0.7382,0.0000
3141,987,-3.0000,1,0,0.9198,1.000,0.000,0.0000,0.0000,0.0836,0.2000,-3.0000,0.5446,0.0000
3142,988,-3.0000,1,0,0.9206,1.000,0.000,0.0000,0.0000,0.0828,0.2000,-3.0000,0.4119,0.0000
3143,989,-3.0000,1,0,0.9249,1.000,0.000,0.0000,0.0000,0.0780,0.2000,-3.0000,0.3951,0.0000
3145,990,-5.0000,2,0,0.8858,0.500,0.500,0.0000,0.0000,0.1223,0.2000,-5.0000,0.5895,0.0000
3153,991,-17.0000,8,0,0.8299,0.750,0.250,0.0000,0.0000,0.1881,0.2000,-17.0000,0.8519,0.0000
3154,992,-3.0000,1,0,0.9046,1.000,0.000,0.0000,0.0000,0.1003,0.2000,-3.0000,0.3483,0.0000
3157,993,-7.0000,3,0,0.8580,0.333,0.667,0.0000,0.0000,0.1538,0.2000,-7.0000,0.3366,0.0000
3158,994,-3.0000,1,0,0.9147,1.000,0.000,0.0000,0.0000,0.0891,0.2000,-3.0000,0.3389,0.0000
3159,995,-3.0000,1,0,0.9380,1.000,0.000,0.0000,0.0000,0.0640,0.2000,-3.0000,0.5068,0.0000
3161,996,-5.0000,2,0,0.8892,0.500,0.500,0.0000,0.0000,0.1178,0.2000,-5.0000,0.2677,0.0000
3163,997,-5.0000,2,0,0.9023,0.500,0.500,0.0000,0.0000,0.1037,0.2000,-5.0000,0.4324,0.0000
3165,998,-5.0000,2,0,0.8870,0.500,0.500,0.0000,0.0000,0.1214,0.2000,-5.0000,0.4848,0.0000
3166,999,-3.0000,1,0,0.9182,1.000,0.000,0.0000,0.0000,0.0853,0.2000,-3.0000,0.2193,0.0000
3168,1000,-5.0000,2,0,0.8868,0.500,0.500,0.0000,0.0000,0.1210,0.2000,-5.0000,0.4330,0.0000
3169,1001,-3.0000,1,0,0.9329,1.000,0.000,0.0000,0.0000,0.0694,0.2000,-3.0000,0.4793,0.0000
3170,1002,-3.0000,1,0,0.9214,1.000,0.000,0.0000,0.0000,0.0819,0.2000,-3.0000,0.3126,0.0000
3171,1003,-3.0000,1,0,0.9431,1.000,0.000,0.0000,0.0000,0.0585,0.2000,-3.0000,0.4175,0.0000
3181,1004,-20.0000,10,0,0.8596,0.500,0.500,0.0000,0.0000,0.1522,0.2000,-20.0000,0.5261,0.0000
3191,1005,-20.0000,10,0,0.8952,0.600,0.400,0.0000,0.0000,0.1112,0.2000,-20.0000,0.3477,0.0000
3201,1006,-20.0000,10,0,0.8798,0.300,0.700,0.0000,0.0000,2.1809,0.2000,-20.0000,0.3303,0.0000
3202,1007,-3.0000,1,0,0.9197,1.000,0.000,0.0000,0.0000,0.0838,0.2000,-3.0000,0.4186,0.0000
3209,1008,-15.0000,7,0,0.8513,0.714,0.286,0.0000,0.0000,0.8244,0.2000,-15.0000,0.6823,0.0000
3210,1009,-3.0000,1,0,0.9036,1.000,0.000,0.0000,0.0000,0.1013,0.2000,-3.0000,0.5644,0.0000
3211,1010,-3.0000,1,0,0.9173,1.000,0.000,0.0000,0.0000,0.0863,0.2000,-3.0000,0.1844,0.0000
3221,1011,-20.0000,10,0,0.7643,0.700,0.300,0.0000,0.0000,0.2708,0.2000,-20.0000,0.7547,0.0000
3231,1012,-20.0000,10,0,0.7813,0.600,0.400,0.0000,0.0000,0.4688,0.2000,-20.0000,0.7429,0.0000
3232,1013,-3.0000,1,0,0.8892,1.000,0.000,0.0000,0.0000,2.1997,0.2000,-3.0000,0.4450,0.0000
3234,1014,-5.0000,2,0,0.8249,1.000,0.000,0.0000,0.0000,0.1950,0.2000,-5.0000,0.5070,0.0000
3244,1015,-20.0000,10,0,0.7823,0.500,0.500,0.0000,0.0000,0.2469,0.2000,-20.0000,0.6106,0.0000
3247,1016,-7.0000,3,0,0.8419,0.333,0.667,0.0000,0.0000,0.1724,0.2000,-7.0000,0.3030,0.0000
3251,1017,-9.0000,4,0,0.8798,0.500,0.500,0.0000,0.0000,0.1284,0.2000,-9.0000,0.2935,0.0000
3252,1018,-3.0000,1,0,0.9022,1.000,0.000,0.0000,0.0000,0.1029,0.2000,-3.0000,0.4687,0.0000
3256,1019,-9.0000,4,0,0.8844,0.500,0.500,0.0000,0.0000,1.1208,0.2000,-9.0000,0.1251,0.0000
3266,1020,-20.0000,10,0,0.8099,0.900,0.100,0.0000,0.0000,0.2119,0.2000,-20.0000,0.6446,0.0000
3276,1021,-20.0000,10,0,0.8401,0.400,0.600,0.0000,0.0000,0.6312,0.2000,-20.0000,0.7957,0.0000
3286,1022,-20.0000,10,0,0.8296,0.500,0.500,0.0000,0.0000,1.8465,0.2000,-20.0000,0.8211,0.0000
3288,1023,-5.0000,2,0,0.8540,1.000,0.000,0.0000,0.0000,0.1597,0.2000,-5.0000,0.6456,0.0000
3293,1024,-11.0000,5,0,0.8606,0.600,0.400,0.0000,0.0000,0.1507,0.2000,-11.0000,0.5897,0.0000
3294,1025,-3.0000,1,0,0.8740,1.000,0.000,0.0000,0.0000,0.1346,0.2000,-3.0000,0.7178,0.0000
3298,1026,-9.0000,4,0,0.7755,0.500,0.500,0.0000,0.0000,0.2574,0.2000,-9.0000,0.5599,0.0000
3300,1027,-5.0000,2,0,0.8378,0.500,0.500,0.0000,0.0000,0.1779,0.2000,-5.0000,0.5064,0.0000
3301,1028,-3.0000,1,0,0.8184,1.000,0.000,0.0000,0.0000,0.2004,0.2000,-3.0000,0.2078,0.0000
3302,1029,-3.0000,1,0,0.8700,1.000,0.000,0.0000,0.0000,0.1392,0.2000,-3.0000,0.6269,0.0000
3306,1030,-9.0000,4,0,0.7628,0.500,0.500,0.0000,0.0000,1.0595,0.2000,-9.0000,0.4945,0.0000
3307,1031,-3.0000,1,0,0.8833,1.000,0.000,0.0000,0.0000,0.1241,0.2000,-3.0000,0.8237,0.0000
3308,1032,-3.0000,1,0,0.8741,1.000,0.000,0.0000,0.0000,0.1345,0.2000,-3.0000,0.7132,0.0000
3309,1033,-3.0000,1,0,0.8897,1.000,0.000,0.0000,0.0000,0.1169,0.2000,-3.0000,0.8790,0.0000
3319,1034,-20.0000,10,0,0.7110,0.300,0.700,0.0000,0.0000,0.3455,0.2000,-20.0000,1.1271,0.0000
3320,1035,-3.0000,1,0,0.8773,1.000,0.000,0.0000,0.0000,0.1309,0.2000,-3.0000,0.9085,0.0000
3321,1036,-3.0000,1,0,0.8792,1.000,0.000,0.0000,0.0000,0.1288,0.2000,-3.0000,0.6531,0.0000
3331,1037,-20.0000,10,0,0.7616,0.500,0.500,0.0000,0.0000,0.2742,0.2000,-20.0000,0.9550,0.0000
3332,1038,-3.0000,1,0,0.8904,1.000,0.000,0.0000,0.0000,0.1161,0.2000,-3.0000,0.8450,0.0000
3337,1039,-11.0000,5,0,0.8173,0.600,0.400,0.0000,0.0000,0.8048,0.2000,-11.0000,0.8137,0.0000
3338,1040,-3.0000,1,0,0.9058,1.000,0.000,0.0000,0.0000,0.0989,0.2000,-3.0000,0.3481,0.0000
3339,1041,-3.0000,1,0,0.8939,1.000,0.000,0.0000,0.0000,0.1122,0.2000,-3.0000,0.4422,0.0000
3349,1042,-20.0000,10,0,0.7894,0.500,0.500,0.0000,0.0000,0.2388,0.2000,-20.0000,0.7694,0.0000
3350,1043,-3.0000,1,0,0.9124,1.000,0.000,0.0000,0.0000,0.0917,0.2000,-3.0000,0.3593,0.0000
3351,1044,-3.0000,1,0,0.8737,1.000,0.000,0.0000,0.0000,0.1350,0.2000,-3.0000,0.3380,0.0000
3361,1045,-20.0000,10,0,0.8177,0.300,0.700,0.0000,0.0000,0.6411,0.2000,-20.0000,0.5190,0.0000
3366,1046,-11.0000,5,0,0.8282,0.800,0.200,0.0000,0.0000,0.1895,0.2000,-11.0000,0.5733,0.0000
3367,1047,-3.0000,1,0,0.9149,1.000,0.000,0.0000,0.0000,0.0890,0.2000,-3.0000,0.5666,0.0000
3369,1048,-5.0000,2,0,0.8433,1.000,0.000,0.0000,0.0000,0.1745,0.2000,-5.0000,0.6115,0.0000
3370,1049,-3.0000,1,0,0.9270,1.000,0.000,0.0000,0.0000,0.0758,0.2000,-3.0000,0.2136,0.0000
3371,1050,-3.0000,1,0,0.9272,1.000,0.000,0.0000,0.0000,0.0755,0.2000,-3.0000,0.3976,0.0000
3373,1051,-5.0000,2,0,0.8574,0.500,0.500,0.0000,0.0000,0.1563,0.2000,-5.0000,0.4718,0.0000
3374,1052,-3.0000,1,0,0.8942,1.000,0.000,0.0000,0.0000,0.1118,0.2000,-3.0000,0.4041,0.0000
3376,1053,-5.0000,2,0,0.8702,0.500,0.500,0.0000,0.0000,0.1412,0.2000,-5.0000,0.6428,0.0000
3377,1054,-3.0000,1,0,0.8803,1.000,0.000,0.0000,0.0000,0.1275,0.2000,-3.0000,0.1562,0.0000
3378,1055,-3.0000,1,0,0.9237,1.000,0.000,0.0000,0.0000,0.0794,0.2000,-3.0000,0.5441,0.0000
3388,1056,-20.0000,10,0,0.8123,0.600,0.400,0.0000,0.0000,1.0414,0.2000,-20.0000,0.7433,0.0000
3390,1057,-5.0000,2,0,0.8884,1.000,0.000,0.0000,0.0000,0.1193,0.2000,-5.0000,0.4552,0.0000
3396,1058,-13.0000,6,0,0.8426,0.667,0.333,0.0000,0.0000,0.1727,0.2000,-13.0000,0.9088,0.0000
3399,1059,-7.0000,3,0,0.8573,0.667,0.333,0.0000,0.0000,0.1548,0.2000,-7.0000,0.2564,0.0000
3408,1060,-19.0000,9,0,0.8387,0.333,0.667,0.0000,0.0000,0.1769,0.2000,-19.0000,0.6328,0.0000
3409,1061,-3.0000,1,0,0.9220,1.000,0.000,0.0000,0.0000,0.0812,0.2000,-3.0000,0.6325,0.0000
3411,1062,-5.0000,2,0,0.8523,0.500,0.500,0.0000,0.0000,0.1627,0.2000,-5.0000,0.5890,0.0000
3413,1063,-5.0000,2,0,0.8778,1.000,0.000,0.0000,0.0000,0.1314,0.2000,-5.0000,0.6192,0.0000
3417,1064,-9.0000,4,0,0.8514,0.750,0.250,0.0000,0.0000,0.1621,0.2000,-9.0000,0.4042,0.0000
3418,1065,-3.0000,1,0,0.9131,1.000,0.000,0.0000,0.0000,0.0909,0.2000,-3.0000,0.5440,0.0000
3419,1066,-3.0000,1,0,0.9067,1.000,0.000,0.0000,0.0000,0.0980,0.2000,-3.0000,0.2707,0.0000
3426,1067,-15.0000,7,0,0.8285,0.429,0.571,0.0000,0.0000,0.1899,0.2000,-15.0000,0.7135,0.0000
3427,1068,-3.0000,1,0,0.9330,1.000,0.000,0.0000,0.0000,0.0694,0.2000,-3.0000,0.3287,0.0000
3429,1069,-5.0000,2,0,0.8735,0.500,0.500,0.0000,0.0000,0.1368,0.2000,-5.0000,0.4516,0.0000
3430,1070,-3.0000,1,0,0.9337,1.000,0.000,0.0000,0.0000,0.0687,0.2000,-3.0000,0.3869,0.0000
3431,1071,-3.0000,1,0,0.9324,1.000,0.000,0.0000,0.0000,0.0700,0.2000,-3.0000,0.3663,0.0000
3432,1072,-3.0000,1,0,0.9002,1.000,0.000,0.0000,0.0000,0.1052,0.2000,-3.0000,0.0309,0.0000
3434,1073,-5.0000,2,0,0.8831,0.500,0.500,0.0000,0.0000,0.1253,0.2000,-5.0000,0.3804,0.0000
3444,1074,-20.0000,10,0,0.8268,0.300,0.700,0.0000,0.0000,0.9074,0.2000,-20.0000,0.5219,0.0000
3445,1075,-3.0000,1,0,0.9298,1.000,0.000,0.0000,0.0000,0.0728,0.2000,-3.0000,0.3047,0.0000
3451,1076,-10.5937,6,0,0.8448,0.500,0.333,0.0000,0.0000,0.1696,0.2000,-10.8440,0.6092,0.0675
3452,1077,-3.0000,1,0,0.9360,1.000,0.000,0.0000,0.0000,0.0661,0.2000,-3.0000,0.6976,0.0000
3455,1078,-7.0000,3,0,0.8675,0.667,0.333,0.0000,0.0000,0.1437,0.2000,-7.0000,0.3889,0.0000
3456,1079,-3.0000,1,0,0.9337,1.000,0.000,0.0000,0.0000,0.0686,0.2000,-3.0000,0.3693,0.0000
3457,1080,-3.0000,1,0,0.9316,1.000,0.000,0.0000,0.0000,0.0709,0.2000,-3.0000,0.2622,0.0000
3458,1081,-3.0000,1,0,0.8954,1.000,0.000,0.0000,0.0000,0.1105,0.2000,-3.0000,0.2332,0.0000
3459,1082,-3.0000,1,0,0.9341,1.000,0.000,0.0000,0.0000,0.0682,0.2000,-3.0000,0.4515,0.0000
3460,1083,-3.0000,1,0,0.9393,1.000,0.000,0.0000,0.0000,0.0626,0.2000,-3.0000,0.2844,0.0000
